age,workclass,education,marital_status,occupation,relationship,race,sex,capital_change,hours_per_week,native_country,target
36,Private,0,Divorced,Craft-repair,Own-child,White,Male,equal to 0,40,United-States,0
78,Self-emp-inc,0,Widowed,Sales,Not-in-family,White,Male,equal to 0,45,United-States,1
43,Private,1,Married-civ-spouse,Tech-support,Wife,White,Female,between -50K and 0,32,United-States,1
34,State-gov,1,Separated,Exec-managerial,Own-child,White,Female,equal to 0,40,United-States,0
20,Private,1,Never-married,Prof-specialty,Own-child,White,Female,equal to 0,40,United-States,0
24,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
36,Federal-gov,1,Married-civ-spouse,Tech-support,Husband,White,Male,equal to 0,40,United-States,0
49,Private,1,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,44,United-States,0
21,Private,0,Never-married,Transport-moving,Own-child,White,Male,equal to 0,40,United-States,0
51,Private,1,Separated,Other-service,Not-in-family,Black,Female,equal to 0,40,United-States,0
30,Private,0,Married-civ-spouse,Tech-support,Husband,White,Male,equal to 0,40,United-States,0
37,Private,0,Never-married,Craft-repair,Not-in-family,White,Male,equal to 0,40,United-States,0
30,Private,1,Never-married,Adm-clerical,Not-in-family,White,Female,equal to 0,40,United-States,0
20,Private,1,Never-married,Prof-specialty,Other-relative,Black,Male,between 0 and 50K,10,United-States,0
46,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
24,Local-gov,0,Never-married,Other-service,Own-child,White,Male,equal to 0,40,United-States,0
32,Private,2,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,42,United-States,1
36,Private,1,Divorced,Prof-specialty,Not-in-family,White,Male,equal to 0,50,United-States,0
30,Private,0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,equal to 0,40,United-States,0
60,State-gov,1,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,40,United-States,0
56,Local-gov,1,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,0
57,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,40,United-States,0
61,Federal-gov,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,equal to 0,40,United-States,0
50,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
56,Self-emp-not-inc,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,48,United-States,0
61,Self-emp-inc,1,Married-civ-spouse,Sales,Husband,White,Male,between -50K and 0,35,United-States,1
45,Private,3,Divorced,Exec-managerial,Unmarried,White,Male,between 0 and 50K,70,United-States,1
31,Private,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,between 0 and 50K,40,United-States,1
60,Self-emp-not-inc,0,Never-married,Exec-managerial,Not-in-family,Black,Male,between -50K and 0,50,United-States,1
26,Private,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,0
56,Self-emp-not-inc,0,Married-civ-spouse,Other-service,Wife,White,Female,equal to 0,40,United-States,0
45,Private,0,Widowed,Other-service,Unmarried,White,Female,equal to 0,40,United-States,0
28,Private,1,Never-married,Exec-managerial,Not-in-family,White,Male,equal to 0,65,United-States,1
45,Self-emp-not-inc,1,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,equal to 0,40,United-States,0
58,Private,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,equal to 0,40,United-States,0
38,Private,1,Never-married,Tech-support,Not-in-family,White,Female,between 0 and 50K,40,United-States,0
23,Private,2,Never-married,Exec-managerial,Own-child,White,Female,equal to 0,40,United-States,0
49,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
19,Private,1,Never-married,Sales,Own-child,White,Female,equal to 0,25,United-States,0
22,Private,0,Never-married,Other-service,Own-child,White,Male,equal to 0,40,United-States,0
23,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,50,United-States,0
23,Private,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,between 0 and 50K,40,United-States,0
40,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,25,United-States,0
55,Federal-gov,2,Never-married,Prof-specialty,Not-in-family,White,Female,equal to 0,40,United-States,0
34,State-gov,1,Never-married,Prof-specialty,Not-in-family,White,Female,equal to 0,40,United-States,0
21,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,equal to 0,40,United-States,0
28,Private,0,Never-married,Other-service,Own-child,White,Female,equal to 0,40,United-States,0
43,Federal-gov,2,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Male,equal to 0,40,United-States,0
17,Private,0,Never-married,Transport-moving,Not-in-family,White,Male,equal to 0,20,United-States,0
51,Self-emp-not-inc,0,Widowed,Transport-moving,Other-relative,White,Female,equal to 0,40,United-States,0
37,Private,0,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,40,United-States,1
54,Self-emp-inc,2,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,50,United-States,1
24,Private,2,Never-married,Sales,Not-in-family,White,Male,equal to 0,30,United-States,0
35,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
48,Private,0,Never-married,Machine-op-inspct,Not-in-family,Black,Female,between 0 and 50K,40,United-States,0
23,Private,1,Never-married,Machine-op-inspct,Own-child,White,Male,equal to 0,40,United-States,0
24,Private,0,Never-married,Priv-house-serv,Not-in-family,White,Female,equal to 0,45,England,0
24,Private,1,Never-married,Adm-clerical,Own-child,White,Female,equal to 0,20,United-States,0
50,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,between 0 and 50K,40,United-States,0
34,Private,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,40,United-States,1
45,Private,0,Divorced,Adm-clerical,Not-in-family,White,Female,equal to 0,40,United-States,0
36,Private,0,Never-married,Craft-repair,Own-child,White,Male,equal to 0,40,United-States,0
33,Private,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,45,United-States,1
21,Private,0,Never-married,Other-service,Own-child,White,Female,equal to 0,20,United-States,0
32,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
22,Private,0,Never-married,Farming-fishing,Other-relative,White,Male,equal to 0,40,Mexico,0
53,Private,0,Married-civ-spouse,Tech-support,Husband,White,Male,equal to 0,40,United-States,1
36,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,40,United-States,0
22,Private,2,Never-married,Sales,Own-child,White,Male,equal to 0,40,United-States,0
47,Private,0,Married-civ-spouse,Protective-serv,Wife,Black,Female,equal to 0,40,United-States,0
25,Private,1,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,equal to 0,20,United-States,0
30,Private,0,Divorced,Machine-op-inspct,Unmarried,White,Female,equal to 0,20,United-States,0
49,Private,0,Widowed,Prof-specialty,Not-in-family,Black,Female,equal to 0,40,United-States,0
23,Private,1,Never-married,Sales,Own-child,White,Male,equal to 0,40,United-States,0
40,Private,0,Separated,Transport-moving,Own-child,White,Male,equal to 0,35,United-States,0
45,Local-gov,1,Divorced,Tech-support,Own-child,White,Male,equal to 0,40,United-States,0
61,Local-gov,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,42,United-States,0
35,Private,0,Divorced,Exec-managerial,Unmarried,White,Female,equal to 0,55,United-States,0
20,Private,1,Never-married,Other-service,Own-child,White,Female,equal to 0,25,United-States,0
27,Private,0,Never-married,Adm-clerical,Own-child,White,Male,equal to 0,60,United-States,0
23,Private,0,Never-married,Adm-clerical,Own-child,White,Female,equal to 0,40,United-States,0
25,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,0
65,Local-gov,1,Widowed,Adm-clerical,Not-in-family,White,Female,equal to 0,35,United-States,0
25,Private,0,Never-married,Adm-clerical,Unmarried,Black,Female,equal to 0,40,United-States,0
49,Private,2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,between -50K and 0,50,South,1
45,Private,2,Divorced,Adm-clerical,Unmarried,White,Female,equal to 0,40,Germany,0
46,Private,3,Divorced,Exec-managerial,Unmarried,White,Female,between -50K and 0,45,United-States,0
67,Private,0,Widowed,Sales,Not-in-family,White,Female,equal to 0,32,United-States,0
40,Private,0,Widowed,Machine-op-inspct,Unmarried,White,Female,equal to 0,40,United-States,0
51,Private,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,60,United-States,1
44,Self-emp-not-inc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,between -50K and 0,50,United-States,1
35,Private,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,60,United-States,0
28,Private,1,Never-married,Sales,Not-in-family,White,Male,equal to 0,40,United-States,0
44,Private,0,Divorced,Handlers-cleaners,Not-in-family,White,Female,equal to 0,48,United-States,0
37,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,50,United-States,1
54,Private,1,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,45,United-States,1
33,Federal-gov,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,equal to 0,40,United-States,1
46,Private,0,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,0
45,Private,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,between 0 and 50K,40,United-States,0
27,Private,1,Never-married,Exec-managerial,Not-in-family,White,Male,between 0 and 50K,40,United-States,0
49,Private,3,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,50,United-States,1
51,Private,0,Divorced,Sales,Not-in-family,White,Male,equal to 0,45,United-States,0
27,Private,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,equal to 0,40,United-States,0
36,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,40,United-States,0
59,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,between 0 and 50K,40,United-States,1
24,Private,1,Never-married,Sales,Own-child,White,Female,equal to 0,15,United-States,0
66,Private,1,Widowed,Prof-specialty,Not-in-family,White,Female,equal to 0,40,United-States,0
31,Private,0,Never-married,Other-service,Own-child,White,Female,equal to 0,38,United-States,0
35,Federal-gov,4,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,equal to 0,60,United-States,1
34,Private,2,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,between 0 and 50K,50,Philippines,1
50,Private,1,Married-civ-spouse,Protective-serv,Husband,Black,Male,equal to 0,70,United-States,1
43,Self-emp-inc,0,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,50,United-States,0
21,Private,0,Never-married,Craft-repair,Own-child,White,Male,equal to 0,30,El-Salvador,0
33,Private,0,Never-married,Other-service,Not-in-family,White,Male,equal to 0,45,El-Salvador,0
48,Private,1,Divorced,Adm-clerical,Not-in-family,White,Female,between -50K and 0,38,United-States,0
22,Private,0,Never-married,Priv-house-serv,Own-child,White,Female,equal to 0,36,United-States,0
29,Private,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,equal to 0,40,Japan,0
42,Self-emp-not-inc,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,0
28,Self-emp-not-inc,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,50,Hungary,0
36,Private,0,Never-married,Prof-specialty,Not-in-family,White,Female,equal to 0,38,United-States,0
66,Local-gov,0,Widowed,Other-service,Not-in-family,White,Female,equal to 0,25,United-States,0
44,Private,2,Married-civ-spouse,Prof-specialty,Wife,White,Female,equal to 0,20,United-States,0
45,Local-gov,1,Divorced,Adm-clerical,Unmarried,Black,Female,equal to 0,40,United-States,0
49,Private,0,Divorced,Other-service,Own-child,Black,Female,equal to 0,40,United-States,0
36,Private,2,Divorced,Prof-specialty,Unmarried,White,Female,equal to 0,45,El-Salvador,0
48,Private,0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,equal to 0,60,United-States,0
19,Private,0,Never-married,Transport-moving,Own-child,White,Male,equal to 0,40,United-States,0
36,Private,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,equal to 0,40,United-States,1
41,Private,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,45,United-States,1
32,Private,1,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,50,United-States,0
49,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
51,Self-emp-not-inc,0,Married-civ-spouse,Exec-managerial,Wife,White,Female,equal to 0,40,United-States,0
20,Private,1,Divorced,Other-service,Own-child,White,Female,equal to 0,29,United-States,0
39,Private,2,Never-married,Adm-clerical,Own-child,White,Female,equal to 0,40,United-States,0
38,Private,0,Married-civ-spouse,Tech-support,Husband,White,Male,equal to 0,40,United-States,1
19,Private,1,Never-married,Other-service,Own-child,White,Female,equal to 0,25,United-States,0
29,Local-gov,2,Never-married,Handlers-cleaners,Own-child,White,Male,equal to 0,40,United-States,0
52,Self-emp-inc,0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,equal to 0,40,United-States,1
22,Private,1,Never-married,Craft-repair,Not-in-family,White,Male,equal to 0,44,United-States,0
44,Self-emp-inc,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,80,United-States,0
43,Private,0,Divorced,Craft-repair,Not-in-family,White,Male,equal to 0,40,United-States,0
41,Local-gov,1,Married-civ-spouse,Transport-moving,Husband,White,Male,between 0 and 50K,40,United-States,0
63,Private,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,0
40,Private,1,Separated,Sales,Not-in-family,Black,Male,equal to 0,44,United-States,0
40,Private,2,Never-married,Exec-managerial,Not-in-family,White,Male,equal to 0,30,Canada,0
18,Private,0,Never-married,Sales,Own-child,White,Female,equal to 0,15,United-States,0
57,Self-emp-inc,3,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,equal to 0,50,Taiwan,1
54,Local-gov,2,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,equal to 0,40,Philippines,1
44,Private,2,Divorced,Prof-specialty,Unmarried,White,Female,equal to 0,40,United-States,0
20,Private,1,Never-married,Sales,Not-in-family,White,Male,equal to 0,30,United-States,0
40,Private,1,Married-civ-spouse,Other-service,Wife,White,Female,equal to 0,40,Scotland,0
29,Private,1,Never-married,Transport-moving,Unmarried,White,Male,equal to 0,40,United-States,0
22,Private,2,Never-married,Adm-clerical,Not-in-family,White,Male,equal to 0,40,United-States,0
44,Private,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,between 0 and 50K,40,United-States,1
45,Private,1,Divorced,Sales,Own-child,White,Male,equal to 0,45,United-States,0
52,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,1
57,Private,0,Separated,Machine-op-inspct,Not-in-family,White,Male,between 0 and 50K,40,Cuba,0
51,Local-gov,0,Divorced,Protective-serv,Not-in-family,White,Male,equal to 0,40,United-States,0
23,Private,2,Never-married,Sales,Own-child,Black,Male,equal to 0,10,United-States,0
22,Private,1,Married-civ-spouse,Other-service,Husband,White,Male,equal to 0,44,United-States,0
37,Private,1,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,1
58,Federal-gov,0,Divorced,Adm-clerical,Unmarried,Black,Female,equal to 0,40,United-States,0
61,Private,0,Widowed,Farming-fishing,Unmarried,White,Male,equal to 0,20,United-States,0
30,Private,3,Never-married,Prof-specialty,Not-in-family,White,Female,equal to 0,45,United-States,0
23,Private,1,Never-married,Adm-clerical,Own-child,White,Female,equal to 0,40,United-States,0
30,Private,0,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,equal to 0,40,United-States,0
18,Private,0,Never-married,Other-service,Own-child,White,Male,equal to 0,25,Canada,0
34,Private,1,Married-civ-spouse,Other-service,Wife,White,Female,between -50K and 0,12,United-States,0
23,Private,0,Never-married,Handlers-cleaners,Other-relative,Black,Male,equal to 0,40,United-States,0
23,Private,1,Never-married,Priv-house-serv,Own-child,White,Female,equal to 0,10,United-States,0
57,Private,2,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,55,United-States,1
58,Private,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,45,United-States,1
59,Self-emp-not-inc,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,40,United-States,1
27,Private,2,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,equal to 0,40,United-States,0
50,Private,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,45,United-States,1
